"session_ID","island_code","site_code","lat","long","session_year","session_date","start","end","flagged","DateTime_h","Longitude360","Latitude","tot_precip","wind_u","wind_v","wave_height","wave_dir","wave_period","tot_cloud","low_cloud","pressure","surface_pressure","sst","temp_c","dew_point","Moonup","MoonAltitude","Illu","wind_sp_mdnt","subisland_code","site_name","session_month","session_day","series_ID","app_sunset","std_ending","net_open_1","net_close_1","net_open_2","net_close_2","net_open_3","net_close_3","net_open_4","net_close_4","net_open_5","net_close_5","min","min_std","ASSP","ASSPstd","CPUEraw","CPUEstd","BPfreq_Y","BPfreq_N","net_mesh","net_dim","spp_audio_file","dB_level","speaker_system","org","notes","flagged_notes","moonT","moonT_std","moonIndex","moonIndex_std","wind_sp"
"2016-08-01_SCI_SR","SCI","SR",34.047666,-119.547674,2016,2016-08-01,2016-08-01 21:10:00,2016-08-02 02:03:00,"N",2016-08-02,240.452326,34.047666,0,4.69074074578391,0.638935732859319,0.940789468521845,249.635950528263,7.55838674562722,0,0,101512.516644286,101611.859837792,294.06314624824,292.159176822621,289.203076608126,0,-39.1895723083445,0.00417808486164978,4.73405614826038,"SR","Scorpion Rock",8,1,3,2016-08-01 20:00:13,2016-08-02 01:18:13,2016-08-01 21:10:00,2016-08-02 02:03:00,NA,NA,NA,NA,NA,NA,NA,NA,293,248.216666666667,11,11,0.037542662116041,0.0443161216678976,0.0909090909090909,0.909090909090909,30,"12 x 2.6","ASSP","~100",NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)",NA,NA,0,0,0,0,4.73405614826038
"2016-08-03_SBI_AP","SBI","AP",33.487622,-119.028535,2016,2016-08-03,2016-08-03 20:27:00,2016-08-04 02:03:00,"N",2016-08-04,240.971465,33.487622,1.52384736588759e-05,2.36949423084076,-0.200151297344423,1.17480123822927,224.683641206783,10.1843015852742,0.388735446263714,0.388735446263714,101318.422556193,101517.932159179,294.99433416269,292.587130612362,289.749021189184,0,-36.4732967831048,0.0224748817397458,2.37793260035189,"SBI","Arch Point",8,3,1,2016-08-03 19:55:21,2016-08-04 01:13:21,2016-08-03 20:27:00,2016-08-04 02:03:00,NA,NA,NA,NA,NA,NA,NA,NA,336,286.35,10,10,0.0297619047619048,0.034922297887201,0.3,0.7,30,"12 x 2.6","ASSP","~100","JBL charge speaker","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","5 bounce-outs",NA,1,1,0.0175635522074474,0.0175635522074474,2.37793260035189
"2016-08-04_SBI_AP","SBI","AP",33.487622,-119.028535,2016,2016-08-04,2016-08-04 20:31:00,2016-08-05 00:00:00,"N",2016-08-05,240.971465,33.487622,4.48190401731389e-07,5.50070442643386,-2.07240731242506,1.49534292942171,265.184087543186,7.79134806789965,0.0198068148871561,0.0198068148871561,101119.611722338,101318.493227649,294.657890052173,292.617259542962,289.470361975936,0,-32.2923625771472,0.0633335256154782,5.87814777422122,"SBI","Arch Point",8,4,2,2016-08-04 19:54:28,2016-08-05 01:12:28,2016-08-04 20:31:00,2016-08-05 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,209,209,8,8,0.0382775119617225,0.0382775119617225,0.25,0.75,30,"12 x 2.6","ASSP","~100","JBL charge speaker","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)",NA,NA,2,2,0.11246013825384,0.11246013825384,5.87814777422122
"2016-08-04_SMI_PI","SMI","PI",34.056323,-120.332024,2016,2016-08-04,2016-08-04 20:35:00,2016-08-05 01:32:00,"N",2016-08-05,239.667976,34.056323,4.48190401731389e-07,7.96150296313562,-8.33309212317135,2.09610939310177,298.115500525531,6.93471780464417,0.906642454946363,0.906642454946363,101187.63393443,101130.511962008,290.757703516859,289.517976386077,287.702947636514,0,-31.0802146837892,0.0633335256154782,11.5250142631269,"PI","Prince Island",8,4,1,2016-08-04 20:00:45,2016-08-05 01:18:45,2016-08-04 20:35:00,2016-08-05 01:32:00,NA,NA,NA,NA,NA,NA,NA,NA,297,283.75,11,11,0.037037037037037,0.0387665198237885,0.181818181818182,0.818181818181818,NA,NA,NA,NA,NA,"USGS WERC","obs: MC, Zeke; clouds = 100%; wind = >5knts; first ASSP seen 20:57",NA,2,2,0.11246013825384,0.11246013825384,11.5250142631269
"2016-08-05_SBI_ESP","SBI","ESP",33.482528,-119.041599,2016,2016-08-05,2016-08-05 20:28:00,2016-08-06 02:00:00,"N",2016-08-06,240.958401,33.482528,2.91323761125555e-06,6.6152474190026,-2.19792573544732,1.49194727890709,277.566625112131,6.6327873384752,0.223505714678101,0.223505714678101,101122.441769795,101322.522296973,294.322437622076,291.742905679438,288.958538931194,0,-27.0051964850953,0.121336693927464,6.97082319049638,"SBI","Elephant Seal Point",8,5,1,2016-08-05 19:53:37,2016-08-06 01:11:37,2016-08-05 20:28:00,2016-08-06 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,332,283.616666666667,7,7,0.0210843373493976,0.0246812011517894,0,1,NA,"12 x 2.6","ASSP","~100","JBL charge speaker","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)",NA,NA,2,2,0.223892750652959,0.223892750652959,6.97082319049638
"2016-08-05_SMI_PI","SMI","PI",34.056323,-120.332024,2016,2016-08-05,2016-08-05 20:25:00,2016-08-06 01:25:00,"N",2016-08-06,239.667976,34.056323,8.57164143311753e-06,7.79834885447556,-7.04253781709707,1.74346336977112,296.670648789189,6.53042287421831,0.981566538995621,0.981566538995621,101174.191209009,101117.039761456,290.398001194889,288.920931659297,287.201279810914,0,-25.7922279266472,0.121336693927464,10.5076916476143,"PI","Prince Island",8,5,2,2016-08-05 19:59:49,2016-08-06 01:17:49,2016-08-05 20:25:00,2016-08-06 01:25:00,NA,NA,NA,NA,NA,NA,NA,NA,300,292.816666666667,10,10,0.0333333333333333,0.0341510615288292,0.3,0.7,NA,NA,NA,NA,NA,"USGS WERC","obs: MC, Zeke; clouds = 100%; wind = 5-10 knts; first ASSP seen 20:44",NA,2,2,0.223892750652959,0.223892750652959,10.5076916476143
"2016-08-06_SMI_PI","SMI","PI",34.056323,-120.332024,2016,2016-08-06,2016-08-06 20:25:00,2016-08-07 01:25:00,"N",2016-08-07,239.667976,34.056323,0,8.00271295613816,-8.50939834741649,2.00685780628004,302.281384874954,6.61938891431856,0.0946851204736545,0.0946851204736545,101034.693453108,100977.659144534,290.178324148234,288.84192007599,286.988020208938,0,-19.8140356032082,0.193001670853512,11.6813216244292,"PI","Prince Island",8,6,3,2016-08-06 19:58:53,2016-08-07 01:16:53,2016-08-06 20:25:00,2016-08-07 01:25:00,NA,NA,NA,NA,NA,NA,NA,NA,300,291.883333333333,5,5,0.0166666666666667,0.0171301319020157,0,1,NA,NA,NA,NA,NA,"USGS WERC","obs: MC, Zeke; clouds = 95%; wind 5-10knts; first ASSP seen 20:44; BNOW hear at 2152 (not heard nights 1 & 2)",NA,3,3,0.550265625054224,0.550265625054224,11.6813216244292
"2016-08-08_SBI_ESP","SBI","ESP",33.482528,-119.041599,2016,2016-08-08,2016-08-08 20:45:00,2016-08-09 02:05:00,"N",2016-08-09,240.958401,33.482528,1.45661880562777e-06,1.57264282069162,0.282332814272947,1.01466544691488,276.611395339997,7.24526154348527,0.0917095203943052,0.0917095203943052,101002.36689912,101202.153850922,294.493238046427,292.343024786892,289.002409477886,0,-7.72208492754088,0.363850508812035,1.59778511054778,"SBI","Elephant Seal Point",8,8,2,2016-08-08 19:50:47,2016-08-09 01:08:47,2016-08-08 20:45:00,2016-08-09 02:05:00,NA,NA,NA,NA,NA,NA,NA,NA,320,263.783333333333,12,12,0.0375,0.0454918809629115,0.333333333333333,0.666666666666667,NA,"12 x 2.6","ASSP","~100","JBL charge speaker","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)",NA,NA,4,4,1.41738491022458,1.41738491022458,1.59778511054778
"2016-05-17_SBI_WP","SBI","WP",33.481075,-119.046301,2016,2016-05-17,2016-05-17 21:20:00,2016-05-18 00:30:00,"N",2016-05-18,240.953699,33.481075,2.7675757306929e-05,1.81053687120629,-0.454815843476298,1.14048458833154,259.207993222548,9.66357636372773,0.87548258129492,0.87548258129492,101480.948138724,101682.620367792,290.204914405898,288.823473791949,286.454668099616,1,45.1518160360098,0.887225207866195,1.86678901150465,"SBI","Websters Point",5,17,1,2016-05-17 19:52:34,2016-05-18 01:10:34,2016-05-17 21:20:00,2016-05-18 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,190,190,NA,NA,NA,NA,NA,NA,NA,"12 x 2.6","ASSP","<100","JBL charge speaker","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","No end time listed, used last capture time. Speakers were very quiet and batteries died.",NA,5,5,4.42348281579889,4.42348281579889,1.86678901150465
"2015-06-12_SBI_AP","SBI","AP",33.487622,-119.028535,2015,2015-06-12,2015-06-12 21:15:00,2015-06-13 02:00:00,"N",2015-06-13,240.971465,33.487622,1.00069370688634e-06,1.99528142211257,1.067931439696,0.838662778037119,242.685096853685,8.65599655834,0.936886759342621,0.936886759342621,101004.262149413,101205.050874178,291.226118484676,290.005577245851,288.140613032888,0,-36.6516410548251,0.129973284852546,2.26310086238301,"SBI","Arch Point",6,12,1,2015-06-12 20:07:36,2015-06-13 01:25:36,2015-06-12 21:15:00,2015-06-13 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,285,250.6,21,21,0.0736842105263158,0.0837988826815643,0.0952380952380952,0.904761904761905,NA,"12 x 2.6","ASSP","<100","Triangular speakers with iPod.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Speaker dB max at 99.7dB, change speaker at 23:50",NA,0,0,0,0,2.26310086238301
"2015-06-13_SBI_ESP","SBI","ESP",33.482528,-119.041599,2015,2015-06-13,2015-06-13 20:15:00,2015-06-14 01:05:00,"N",2015-06-14,240.958401,33.482528,1.00069370688634e-06,1.87102392415322,-0.876224700078795,0.897850228827041,249.862778692798,9.41511525138053,0.996246166053744,0.996246166053744,100922.424781217,101122.948654685,291.273997685128,290.066110031158,288.13738959839,0,-39.0508166197701,0.0637214108947678,2.06603491010726,"SBI","Elephant Seal Point",6,13,1,2015-06-13 20:08:02,2015-06-14 01:26:02,2015-06-13 20:15:00,2015-06-14 01:05:00,NA,NA,NA,NA,NA,NA,NA,NA,290,290,7,7,0.0241379310344828,0.0241379310344828,0,1,NA,"12 x 2.6","ASSP","<100","Triangular speakers with iPod. Only 1 speaker on","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Only one speaker on.",NA,0,0,0,0,2.06603491010726
"2015-06-16_SCI_SR","SCI","SR",34.047666,-119.547674,2015,2015-06-16,2015-06-16 21:20:00,2015-06-17 01:45:00,"N",2015-06-17,240.452326,34.047666,0,3.41113291262176,0.642101226197062,0.885832344818269,273.724627778006,7.10732083285037,0,0,101188.053922261,101286.646289846,290.93686784642,289.877351883426,287.445962898404,0,-32.8104370971688,0.0056946528222056,3.47104043944394,"SR","Scorpion Rock",6,16,1,2015-06-16 20:12:38,2015-06-17 01:30:38,2015-06-16 21:20:00,2015-06-17 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,265,250.633333333333,12,12,0.0452830188679245,0.0478787072749036,0.583333333333333,0.416666666666667,NA,"12 x 2.6","ASSP","~100","Large CD player with bullhorn speaker.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Closed net early due to wind.",NA,0,0,0,0,3.47104043944394
"2015-06-17_SCI_SR","SCI","SR",34.047666,-119.547674,2015,2015-06-17,2015-06-17 21:13:00,2015-06-18 02:00:00,"N",2015-06-18,240.452326,34.047666,0,2.24303643333425,1.78435943493149,0.859033582377277,249.459267708168,7.88043216747932,0,0,101256.058633627,101354.811404178,290.966733753275,289.866937640793,287.789258672523,0,-27.7996955330166,0.0324957421119128,2.86620847711639,"SR","Scorpion Rock",6,17,2,2015-06-17 20:12:57,2015-06-18 01:30:57,2015-06-17 21:13:00,2015-06-18 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,287,257.95,15,15,0.0522648083623693,0.0581508044194611,0.466666666666667,0.533333333333333,NA,"12 x 2.6","ASSP","~100","Large CD player with bullhorn speaker.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Completely socked in 00:08.",NA,1,1,0.0280191219457027,0.0280191219457027,2.86620847711639
"2015-06-17_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-06-17,2015-06-17 20:50:00,2015-06-18 02:00:00,"N",2015-06-18,239.667976,34.056323,0,6.01845041185119,-4.55485073712043,1.35849962761091,286.702985149894,7.36496072938732,0.00280774571589887,0.00280774571589887,101282.688253437,101225.829830963,288.57197686006,287.283229132442,285.964391816907,0,-27.3710099145015,0.0324957421119128,7.54774208603859,"PI","Prince Island",6,17,1,2015-06-17 20:16:06,2015-06-18 01:34:06,2015-06-17 20:50:00,2015-06-18 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,310,284.1,30,30,0.0967741935483871,0.105596620908131,0.6,0.4,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: JA, EK, MC. 100% OC, light miderate layer, WNW @ 10knots, heard LESP @ 2255, first petrel fewl by at 2114, net fell for approx 5min at 2240, 2345: dark- no moon/stars visible, light winds",NA,2,2,0.0546147405956383,0.0546147405956383,7.54774208603859
"2015-06-18_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-06-18,2015-06-18 20:45:00,2015-06-19 02:00:00,"N",2015-06-19,239.667976,34.056323,0,6.90440257237781,-7.34610890731682,1.63506737726556,297.11395146029,6.6906385686901,0.00787389559458593,0.00787389559458593,101144.115927281,101087.852489872,288.770498087557,289.058857501451,285.36201249495,0,-21.479853132559,0.0787323558697012,10.0814726582785,"PI","Prince Island",6,18,2,2015-06-18 20:16:24,2015-06-19 01:34:24,2015-06-18 20:45:00,2015-06-19 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,315,289.4,19,19,0.0603174603174603,0.0656530753282654,0.611111111111111,0.388888888888889,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: JA, EK, MC. winds= 10-15knots, clear sky, windier at sea than 6/17.  0015: clear sky, light winds",NA,2,2,0.14181378389673,0.14181378389673,10.0814726582785
"2015-06-19_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-06-19,2015-06-19 20:50:00,2015-06-20 02:00:00,"N",2015-06-20,239.667976,34.056323,0,7.91613220025777,-8.75066485237686,1.90344889964081,304.551918853203,6.32379167503733,0,0,100912.36626299,100856.623245159,288.761940099001,289.756286312812,285.783073626351,0,-15.1536704149428,0.141080860918745,11.7999696766806,"PI","Prince Island",6,19,3,2015-06-19 20:16:39,2015-06-20 01:34:39,2015-06-19 20:50:00,2015-06-20 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,310,284.65,12,12,0.0387096774193548,0.0421570349552082,0.75,0.25,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: JA, EK, MC. clear sky, setting sliver moon, breezy, 25knots offshore NW wind, similar to 6/18.  2134- first petrel flyby",NA,3,3,0.397600424037526,0.397600424037526,11.7999696766806
"2015-07-09_SBI_AP","SBI","AP",33.487622,-119.028535,2015,2015-07-09,2015-07-09 20:11:00,2015-07-10 01:43:00,"N",2015-07-10,240.971465,33.487622,0,3.54907013512708,-2.10167364632996,0.95833925550239,231.787747555715,10.3610495080679,0,0,101232.746744961,101432.605791166,292.227530377209,291.198658917549,288.33160152694,0,-18.4706076360085,0.340133724840674,4.12467343431318,"SBI","Arch Point",7,9,1,2015-07-09 20:10:03,2015-07-10 01:28:03,2015-07-09 20:11:00,2015-07-10 01:43:00,NA,NA,NA,NA,NA,NA,NA,NA,332,317.05,11,11,0.0331325301204819,0.034694843084687,0.454545454545455,0.545454545454545,NA,"12 x 2.6","ASSP","~100","Triangular speakers with iPod.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","No end time recorded, used last capture time for end time. Poss BNOW heard at 22:10.",NA,1,1,0.331279748091506,0.331279748091506,4.12467343431318
"2015-07-12_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-07-12,2015-07-12 20:43:00,2015-07-13 02:00:00,"N",2015-07-13,239.667976,34.056323,0,7.33455391087926,-7.43347817502847,1.46574263017066,291.277355609407,5.99021435652725,0.223093708513268,0.0244304396258374,101536.32792162,101479.358443933,290.669969763564,290.52563848736,288.552406790106,0,-34.8832683373945,0.0831613080955885,10.4428099116195,"PI","Prince Island",7,12,1,2015-07-12 20:15:49,2015-07-13 01:33:49,2015-07-12 20:43:00,2015-07-12 21:53:00,2015-07-12 22:20:00,2015-07-12 23:01:00,2015-07-12 23:43:00,2015-07-13 02:00:00,NA,NA,NA,NA,248,221.816666666667,16,16,0.0645161290322581,0.0721316402434442,0.25,0.75,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: LH, EK. clouds=0%, wind=10knots, vocalizations off 2153-2220 due to large amount of birds in net",NA,0,0,0,0,10.4428099116195
"2015-07-13_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-07-13,2015-07-13 20:48:00,2015-07-14 02:00:00,"N",2015-07-14,239.667976,34.056323,3.31479790406002e-06,8.41525215001188,-7.01790435382612,1.73888518012682,295.102322477945,6.0232539576482,0.402552912273206,0.395991332611051,101280.248228946,101223.675914711,289.991437788261,290.37398107901,288.684567604556,0,-37.2137858334277,0.0341633463481804,10.9575293870348,"PI","Prince Island",7,13,2,2015-07-13 20:15:28,2015-07-14 01:33:28,2015-07-13 20:48:00,2015-07-14 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,312,285.466666666667,23,23,0.0737179487179487,0.080569827183559,0.391304347826087,0.608695652173913,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: LH, EK. clouds=100%, winds=15knots, first fly-by: 2111",NA,0,0,0,0,10.9575293870348
"2015-07-14_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-07-14,2015-07-14 20:33:00,2015-07-15 02:00:00,"N",2015-07-15,239.667976,34.056323,1.18832377692763e-06,7.86901314904383,-8.39966831600486,2.03285294424979,303.504394855598,6.26461169344712,0.328902995437413,0.328902995437413,101179.066206148,101121.935047037,289.572658845901,289.566877274915,287.749771599913,0,-37.7456715046018,0.0065494174899417,11.5098130201459,"PI","Prince Island",7,14,3,2015-07-14 20:15:05,2015-07-15 01:33:05,2015-07-14 20:33:00,2015-07-15 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,327,300.083333333333,13,13,0.0397553516819572,0.0433212996389892,0.538461538461538,0.461538461538462,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: LH, EK. clouds=100%, winds=10knots, fist fly-by 2103",NA,0,0,0,0,11.5098130201459
"2015-07-16_SCI_SR","SCI","SR",34.047666,-119.547674,2015,2015-07-16,2015-07-16 21:15:00,2015-07-17 02:02:00,"N",2015-07-17,240.452326,34.047666,0,3.23253650882699,1.16707656522965,0.799859832386149,237.545391641418,8.6934363290766,0.23531655806998,0.23531655806998,101244.823988487,101345.182131522,292.124472909383,290.662976312089,288.484714665632,0,-34.129489689705,0.0151491734791859,3.436765920165,"SR","Scorpion Rock",7,16,1,2015-07-16 20:11:06,2015-07-17 01:29:06,2015-07-16 21:15:00,2015-07-17 02:02:00,NA,NA,NA,NA,NA,NA,NA,NA,287,254.1,23,23,0.0801393728222996,0.0905155450609996,0.652173913043478,0.347826086956522,NA,"12 x 2.6","ASSP","~100","Large CD player with bullhorn speaker.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","8 bounce-outs between 21:49-22:12. No end time recorded, used last capture time as end time. 1st petrels flying over 21:30.",NA,0,0,0,0,3.436765920165
"2015-07-22_SBI_ESP","SBI","ESP",33.482528,-119.041599,2015,2015-07-22,2015-07-22 21:00:00,2015-07-23 02:00:00,"N",2015-07-23,240.958401,33.482528,9.50659021541761e-06,2.61922885834877,-0.884961626849959,0.827610800343322,241.496261959972,7.86997090475781,1,1,101276.632077541,101475.684116209,294.068870677114,292.861032397919,290.429251527014,0,-1.27550137579862,0.41727021159467,2.76469110271002,"SBI","Elephant Seal Point",7,22,1,2015-07-22 20:04:41,2015-07-23 01:22:41,2015-07-22 21:00:00,2015-07-23 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,300,262.683333333333,18,18,0.06,0.0685235708394138,0.333333333333333,0.666666666666667,38,"12 x 2.6","ASSP","~100","Triangular speakers with iPod.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)",NA,NA,3,3,1.22834593301771,1.22834593301771,2.76469110271002
"2015-07-23_SBI_AP","SBI","AP",33.487622,-119.028535,2015,2015-07-23,2015-07-23 21:00:00,2015-07-24 02:00:00,"N",2015-07-24,240.971465,33.487622,1.87630070041123e-06,2.91942281366339,-1.45438133250108,0.861976970651513,255.224387596116,7.85596804210175,0.133093250728641,0.133093250728641,101591.237249744,101791.422898578,294.53514042921,293.224879999926,290.275332529698,1,5.50020207421458,0.51289860317571,3.26163373560948,"SBI","Arch Point",7,23,1,2015-07-23 20:04:03,2015-07-24 01:22:03,2015-07-23 21:00:00,2015-07-24 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,300,262.05,16,16,0.0533333333333333,0.0610570501812631,0.25,0.75,38,"12 x 2.6","ASSP","~100","Triangular speakers with iPod.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","2nd BLSP captured could be same night recapture (not banded)",NA,4,4,2.02742196875752,2.02742196875752,3.26163373560948
"2015-08-08_SBI_AP","SBI","AP",33.487622,-119.028535,2015,2015-08-08,2015-08-08 20:25:00,2015-08-09 02:00:00,"N",2015-08-09,240.971465,33.487622,1.05072839223031e-05,2.71992683070114,-0.0222850747927987,0.925480173061534,220.743617262433,9.49499289492586,0.36960004883036,0.36960004883036,101372.863834824,101573.243852334,293.520034415708,292.128130072587,289.151965606877,0,-20.0643976969558,0.267656529239241,2.72001812290405,"SBI","Arch Point",8,8,1,2015-08-08 19:51:27,2015-08-09 01:09:27,2015-08-08 20:25:00,2015-08-09 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,335,284.45,12,12,0.0358208955223881,0.0421866760414836,0.333333333333333,0.666666666666667,38,"12 x 2.6","ASSP","~100","Triangular speakers with iPod.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","2nd and 3rd BLSP captured could be same night recaptures? 16 boats with lights on in Landing Cove",NA,1,1,0.259830548668311,0.259830548668311,2.72001812290405
"2015-08-09_SBI_ESP","SBI","ESP",33.482528,-119.041599,2015,2015-08-09,2015-08-09 20:30:00,2015-08-10 02:09:00,"N",2015-08-10,240.958401,33.482528,6.91729524884945e-05,1.5753898770206,0.826716287535583,0.875175406823032,213.485707301658,10.0925676140401,0.885797994903331,0.885797994903331,101475.379971732,101676.378430524,293.525324565128,291.915288988766,288.270356271464,0,-27.1790355816473,0.180078430898868,1.77913267765381,"SBI","Elephant Seal Point",8,9,1,2015-08-09 19:50:32,2015-08-10 01:08:32,2015-08-09 20:30:00,2015-08-10 02:09:00,NA,NA,NA,NA,NA,NA,NA,NA,339,278.533333333333,11,11,0.0324483775811209,0.0394925801819053,0.272727272727273,0.727272727272727,38,"12 x 2.6","ASSP","~100","Triangular speakers with iPod.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","No end time recorded, used last capture time for end time. BLSPs could be same night recaptures.",NA,1,0,0.170170822207013,0,1.77913267765381
"2015-08-09_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-08-09,2015-08-09 20:54:00,2015-08-10 02:00:00,"N",2015-08-10,239.667976,34.056323,8.81861329193314e-06,2.42505276826552,-1.69388708594539,1.06179170372914,260.271465795193,8.60237428227478,0.93383486182534,0.93383486182534,101442.501080562,101385.346334576,291.538906939657,290.427679517589,288.826398722501,0,-27.4221212336474,0.180078430898868,2.95806260731662,"PI","Prince Island",8,9,1,2015-08-09 19:56:41,2015-08-10 01:14:41,2015-08-09 20:54:00,2015-08-10 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,306,260.683333333333,7,7,0.0228758169934641,0.0268525030368903,0.142857142857143,0.857142857142857,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: RC, MC. winds=5knots",NA,0,0,0,0,2.95806260731662
"2015-08-10_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-08-10,2015-08-10 20:30:00,2015-08-11 02:00:00,"N",2015-08-11,239.667976,34.056323,4.7532951077088e-06,5.87367332707287,-5.40195276754203,1.26982120741698,288.711879082637,6.4188092750128,0.664047121297667,0.664047121297667,101272.928155471,101215.947156394,291.396032726951,290.772000414659,289.156397829313,0,-33.3558986103242,0.107980249676733,7.98004586803374,"PI","Prince Island",8,10,2,2015-08-10 19:55:41,2015-08-11 01:13:41,2015-08-10 20:30:00,2015-08-11 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,330,283.683333333333,13,13,0.0393939393939394,0.0458257446683509,0.583333333333333,0.416666666666667,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: RC, MC.",NA,0,0,0,0,7.98004586803374
"2015-08-11_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-08-11,2015-08-11 20:33:00,2015-08-12 02:00:00,"N",2015-08-12,239.667976,34.056323,2.12647412713325e-06,6.37678319648623,-6.43158059420471,1.25084560108735,288.974443844438,6.18254929669542,0.67855889399234,0.67855889399234,101502.86974406,101445.782690591,291.723928241544,290.522384036537,288.989182164689,0,-38.0397820762841,0.0533784180262076,9.0569637779302,"PI","Prince Island",8,11,3,2015-08-11 19:54:40,2015-08-12 01:12:40,2015-08-11 20:33:00,2015-08-12 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,327,279.666666666667,14,14,0.0428134556574924,0.0500595947556614,0.214285714285714,0.785714285714286,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: RC, MC.",NA,0,0,0,0,9.0569637779302
"2015-09-08_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-09-08,2015-09-08 20:05:00,2015-09-09 01:40:00,"N",2015-09-09,239.667976,34.056323,0,3.87453358161692,-2.86121647584925,1.31078659581094,252.728198992599,9.39927259655068,0,0,100980.56406982,100924.408256623,294.053027014419,293.842574766124,290.042439387162,0,-33.3885244433249,0.141422899553666,4.81648940585863,"PI","Prince Island",9,8,1,2015-09-08 19:20:00,2015-09-09 00:38:00,2015-09-08 20:05:00,2015-09-09 01:40:00,NA,NA,NA,NA,NA,NA,NA,NA,335,273,6,6,0.017910447761194,0.021978021978022,0.5,0.5,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: MC, EK. Clouds=0%, winds=3knots",NA,0,0,0,0,4.81648940585863
"2015-09-09_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-09-09,2015-09-09 20:05:00,2015-09-10 01:35:00,"N",2015-09-10,239.667976,34.056323,0,1.93828256983764,-1.70433341143265,1.30753265609737,232.663875111588,10.1848255257549,0.0147864434712282,0,100983.320068706,100927.955883391,294.663818291572,294.24157043702,291.223022272336,0,-40.1399647117155,0.08047825248427,2.58102531910519,"PI","Prince Island",9,9,2,2015-09-09 19:18:37,2015-09-10 00:36:37,2015-09-09 20:05:00,2015-09-10 01:35:00,NA,NA,NA,NA,NA,NA,NA,NA,330,271.616666666667,4,4,0.0121212121212121,0.0147266368043198,0.75,0.25,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: MC, EK. Clouds=0%, winds=3knots. First fly-by 20:19 (bounce out)",NA,0,0,0,0,2.58102531910519
